Sample,C,H,O,N,S,P,Calculated.m.z,AI,AI_Mod,DBE_1,DBE_O,DBE_AI,GFE,kmass.CH2,kdefect.CH2,NOSC,OtoC_ratio,HtoC_ratio,NtoC_ratio,PtoC_ratio,delGcox0,delGd0,delGcat0,delGan0,delGdis0,lambda0,delGcox,delGd,delGcat,delGan,delGdis,lambda,Dataset,global_dataset,sampleName,coreMSname,type,date_utc_YYYYMMDD,Latitude,Longitude,depth_m,N_mgL,N_species,N_value2,N_species2,N_units2,N_value3,N_species3,N_units3,N_value4,N_species4,N_units4,P_pool,P_species,P_units,C_mgL,C_species,GHG,GHG_species,GHG_units,DO_mgL,BDOC_%_mean,BDOC_sd,chla_ugL,bacterial_activity,bact_act_units,Respiration_mgDO_hr_L_sediment,Extraction_Efficiency(%;assumed_or_measured),Instrument(t),TARGET_carbon_normalization(ugCL-1)
SO245_masslistsSO245.SPE171_147_01_1301.corems,19.6029207698312,26.0518491275723,7.71207399331048,0.247338353713744,0.038719224785634,0,388.53887453729,0.0600111210314019,0.231689004446575,7.7006653829019,-0.0114086104085555,-0.297466188907933,74.427338188038,388.105005921379,0.276828482266646,-0.495696076773264,0.393433008525759,1.33003612372839,0.0144147147181584,0,74.427338188038,1461.59117988263,-9365.19981644858,-21.5178922036326,471.526063520996,0.0508622581197425,-144.655418833728,-2838.01100224043,-10140.0767061931,-29.2348503298221,465.77177412409,0.0454845684252744,SO245,SouthPacific,SPE171,SO245_masslistsSO245.SPE171_147_01_1301.corems,marine,,-39,-170.0002,10,0.06,TDN,,,,,,,,,,,,,0.94,DOC,,,,8.128289983,,,0.192,,,,,,
SO245_masslistsSO245.SPE172_041_01_1401.corems,19.9603569039958,25.9604182071182,8.07230530811479,0.247208125913269,0.0369262045470914,0,398.438680740292,0.0627427276594912,0.244924312386015,8.1037518633933,0.0314465552784907,-0.25268777518187,73.1076656395902,397.993757257748,0.29038103544908,-0.449391776827722,0.403202254445001,1.30217062424392,0.0141005763796982,0,73.1076656395902,1460.1189492265,-9442.98585287261,-17.5142377536786,472.745976735304,0.0507087330792682,-144.134465771879,-2878.54215220009,-10232.0772549825,-25.2729337214704,465.812191474656,0.0452153960052422,SO245,SouthPacific,SPE172,SO245_masslistsSO245.SPE172_041_01_1401.corems,marine,,-39,-170.0002,4597,0.5,TDN,,,,,,,,,,,,,,DOC,,,,6.84394612,,,0.004,,,,,,
SO245_masslistsSO245.SPE173_128_01_1259.corems,19.8221686230469,26.7898469928739,7.52211741108695,0.223565996528873,0.033898775024961,0,388.388276344417,0.0578458895415079,0.224619028288699,7.53902812487446,0.0169107137875487,-0.240554057766283,76.5533727915179,387.954576788419,0.269857010612189,-0.570293782158531,0.374868840535148,1.36145630747735,0.0126139295152098,0,76.5533727915178,1508.97959195504,-9572.57137364596,-28.500918387939,471.682164255612,0.0486659525069513,-145.568875882612,-2883.07818788767,-10356.9652593144,-36.2749961264382,465.720765331527,0.0434966031518043,SO245,SouthPacific,SPE173,SO245_masslistsSO245.SPE173_128_01_1259.corems,marine,,-39,-170.0002,4000,0.48,TDN,,,,,,,,,,,,,0.62,DOC,,,,6.794603662,,,0.004,,,,,,
SO245_masslistsSO245.SPE174_104_01_1429.corems,19.9646867384929,26.0985344893747,7.85770835329336,0.2494869859035,0.0273930848279643,0,394.924493293798,0.0671641864804413,0.245319168892901,8.04016298675723,0.182454633463876,-0.0944254372675886,73.9683134683597,394.483494100169,0.284011420956818,-0.479589946258234,0.391755158598901,1.30859988181313,0.0142264501921264,0,73.9683134683597,1476.89692401063,-9499.45742210211,-20.1851255944771,472.153241452022,0.0501501011818029,-144.450303801382,-2885.3120555148,-10288.2498837542,-27.8986909776936,465.795684777582,0.0447847672875114,SO245,SouthPacific,SPE174,SO245_masslistsSO245.SPE174_104_01_1429.corems,marine,,-39,-170.0002,3600,0.5,TDN,,,,,,,,,,,,,0.62,DOC,,,,6.662063804,,,0.005,,,,,,
SO245_masslistsSO245.SPE175_130_01_1263.corems,19.9785804970385,26.3588975821483,7.81040232922456,0.242179910779302,0.0272266990628734,0,394.489321811498,0.0629095978641189,0.238671945186642,7.92022166135399,0.10981933212943,-0.159587277712744,74.5704032911855,394.048808778611,0.281265156514645,-0.500715904953874,0.388807636924482,1.32230392405357,0.0137541249927574,0,74.5704032911855,1488.48574807863,-9540.98449004238,-22.1222796679174,472.141270872296,0.0496912029717595,-144.708953016124,-2891.85582857488,-10330.6173587312,-29.8471548718852,465.775720186888,0.0443718871045122,SO245,SouthPacific,SPE175,SO245_masslistsSO245.SPE175_130_01_1263.corems,marine,,-39,-170.0002,3200,,TDN,,,,,,,,,,,,,0.64,DOC,,,,6.399608006,,,0.007,,,,,,
SO245_masslistsSO245.SPE176_032_01_1377.corems,19.8220892772462,25.8862949647973,7.78843469649437,0.254113626434511,0.0349858995017457,0,392.198942428164,0.0686201388604659,0.246897322922533,8.00599860806478,0.217563911570412,-0.071535614365847,73.9202961963302,391.760986750884,0.282474238915887,-0.477905129695791,0.391264720719428,1.30798079176733,0.0146054939479285,0,73.9202961963302,1465.36970088274,-9428.37260517239,-20.0633927047722,472.249138392123,0.0505223267035038,-144.434030352648,-2864.36563802896,-10211.5862602521,-27.782487111056,465.810728339608,0.0451093161188387,SO245,SouthPacific,SPE176,SO245_masslistsSO245.SPE176_032_01_1377.corems,marine,,-39,-170.0002,2000,0.52,TDN,,,,,,,,,,,,,0.53,DOC,,,,5.07376144,,,0.000,,,,,,
SO245_masslistsSO245.SPE177_033_01_1379.corems,20.1462372556477,26.268863341723,8.17317795750354,0.247877370552397,0.0321239756246172,0,402.449387379566,0.0604468796888728,0.241804481385469,8.13574427006237,-0.0374336874411666,-0.317435033618181,73.194318668975,401.999985184804,0.292822952469659,-0.452432233999119,0.403718622968355,1.30528970940529,0.0139970619165717,0,73.194318668975,1474.58498638413,-9533.79552563688,-17.7537975987823,472.821156289686,0.0502324243235513,-144.160570031762,-2905.5572677529,-10330.0949558018,-25.4995729555908,465.811713952752,0.044786964295878,SO245,SouthPacific,SPE177,SO245_masslistsSO245.SPE177_033_01_1379.corems,marine,,-39,-170.0002,1500,0.53,TDN,,,,,,,,,,,,,0.64,DOC,,,,5.57774569,,,-0.003,,,,,,
STL_0001_ICR.1_p1.corems,17.849714108853,24.8760740455096,7.93638323672395,0.18130425297353,0.130425752368702,0,371.910593469907,0.023831917024711,0.176663998543563,6.50232921258501,-1.43405402413894,-1.74578402948118,72.2402714106513,371.495299980136,0.271358776620651,-0.418956891601799,0.462107180900921,1.39034561511487,0.0107899216770747,0,72.2402714106513,1309.99624505334,-8458.59463850645,-23.6420234204524,475.370053651886,0.0586445190061604,-144.132534812954,-2581.3576855914,-9169.72652830374,-32.6417559019128,465.34925105819,0.0515591275164933,STL,STL,STL_0001_ICR-1,STL_0001_ICR.1_p1.corems,lake,20210722,44.1923,-76.5755,,,,,,,,,,,,,,,,5.68,NPOC,,,,,,,,,,,,,
STL_0001_ICR.2_p08.corems,17.1808150595302,24.1800207055271,8.19813300528356,0.174572576612923,0.092894759662076,0,366.074762365715,0.0129432546144243,0.160132979047553,6.17809099507309,-2.02004201021046,-2.28750934648546,71.4396445548032,365.665986084376,0.270591801818166,-0.390864721221168,0.487399819011135,1.40817247731931,0.0108136482858116,0,71.4396445548032,1237.61920029489,-8064.62993021392,-19.3097536031659,475.501770695872,0.0610830057062866,-143.715184387252,-2473.9587993241,-8747.80618111342,-28.0377190352045,465.357393950105,0.0537698481362016,STL,STL,STL_0001_ICR-2,STL_0001_ICR.2_p08.corems,lake,20210722,44.1923,-76.5755,,,,,,,,,,,,,,,,7.2,NPOC,,,,,,,,,,,,,
STL_0001_ICR.3_p1.corems,17.5033178663852,23.9889902553858,8.61485846848224,0.181634231756755,0.0855996924707592,0,376.283405454178,0.0157848008539964,0.17370403498737,6.59963985457067,-2.0152186139116,-2.28245253813911,69.3959331975875,375.863228411631,0.285381139752573,-0.319155550792544,0.503858584033938,1.37104287079976,0.0113792813935449,0,69.3959331975875,1227.68044763199,-8106.34648318576,-15.7624471206631,476.387885435659,0.0617572437100273,-142.870543060888,-2506.55462159999,-8801.83435447663,-24.7859343524255,465.414525050966,0.0542010670670622,STL,STL,STL_0001_ICR-3,STL_0001_ICR.3_p1.corems,lake,20210722,44.1923,-76.5755,,,,,,,,,,,,,,,,7.69,NPOC,,,,,,,,,,,,,
STL_0002_ICR.1_p08.corems,17.537878998328,22.1668741110527,9.40149807984913,0.130193193924294,0.0312472244364067,0,384.985904559638,0.0151128310963853,0.213546169972754,7.51953853976369,-1.88195954008547,-2.04339995844617,64.5314339576916,384.556006722633,0.312000542845545,-0.148471366936551,0.544246745373603,1.26650892735542,0.00851363315024148,0,64.5314339576915,1140.49201533937,-7826.08119610878,-5.5030802942387,478.4589922153,0.0649790063550195,-140.909603208436,-2475.38086819103,-8522.83359462525,-15.1013865699728,465.344106910008,0.0566687502206168,STL,STL,STL_0002_ICR-1,STL_0002_ICR.1_p08.corems,river,20210722,44.1923,-76.3964,,,,,,,,,,,,,,,,3.23,NPOC,,,,,,,,,,,,,
STL_0002_ICR.2_p08.corems,17.5984650829624,22.1746603604225,9.397297919494,0.152810462456416,0.0313174501714754,0,385.97256009324,0.0176907906689565,0.215727595921947,7.58754013397935,-1.80975778551467,-1.99388569814257,64.3472194232183,385.541559993551,0.312952954201413,-0.142007699060291,0.543552118723728,1.26216134551063,0.00974103953534614,0,64.3472194232183,1142.66889416372,-7847.2881732961,-5.26362661261406,478.75283571082,0.0649175114989541,-140.782996252245,-2482.33654672285,-8545.56037773152,-14.8424661725283,465.391312641816,0.0565893422017046,STL,STL,STL_0002_ICR-2,STL_0002_ICR.2_p08.corems,river,20210722,44.1923,-76.3964,,,,,,,,,,,,,,,,0.03,NPOC,,,,,,,,,,,,,
STL_0002_ICR.3_p08.corems,17.5877553781785,22.3252742864398,9.32231822119129,0.131601598387723,0.0246824269623246,0,384.287417520733,0.0150741535589786,0.212706510317526,7.49091903415248,-1.83139918703881,-1.98768321238887,64.9902768298759,383.858299238277,0.309391165588617,-0.164571116837753,0.538537286161339,1.27052839595143,0.00857452863863178,0,64.9902768298759,1152.7809928608,-7878.24368151467,-5.86981913261601,478.593986346707,0.0646169604294422,-141.074712705385,-2485.74863534695,-8576.67027303761,-15.3253836343377,465.361758007032,0.0563690357536866,STL,STL,STL_0002_ICR-3,STL_0002_ICR.3_p08.corems,river,20210722,44.1923,-76.3964,,,,,,,,,,,,,,,,2.91,NPOC,,,,,,,,,,,,,
STL_0003_ICR.1_p1.corems,17.6178844837159,25.3602511679118,6.98295732318735,0.317291983652749,0.398876559238773,0,364.853812269626,0.0623057407179211,0.181429869497472,6.09640489158638,-0.886552431600961,-1.60272097449248,75.9067557252113,364.446400454332,0.261919355947891,-0.547605464042501,0.41175483212284,1.46965258323351,0.0174521240840844,0,75.9067557252113,1337.23259675295,-8495.0336183623,-34.6786926462707,473.422495248719,0.0559532829960679,-145.966680421794,-2570.88113591236,-9202.19543262826,-43.9867230777296,465.300067528906,0.04935998394388,STL,STL,STL_0003_ICR-1,STL_0003_ICR.1_p1.corems,river,20210722,44.3244,-76.159,,,,,,,,,,,,,,,,3.34,NPOC,,,,,,,,,,,,,
STL_0003_ICR.2_p1.corems,17.4129576409085,22.3515458483563,9.26313684482795,0.172634824377279,0.0367289186431524,0,382.229463338821,0.0172444382881257,0.204940340905582,7.32350212891907,-1.93963471590888,-2.14899845892931,65.0759865982449,381.802644586674,0.306795407694526,-0.167578477131398,0.540899666968823,1.28735884636998,0.0112609471028558,0,65.0759865982449,1142.16777642283,-7802.73471562963,-7.31115452160605,477.845299659754,0.0646276989457111,-141.022583278876,-2460.18229749152,-8493.01933429685,-16.809300910269,465.387522952036,0.0564642534371552,STL,STL,STL_0003_ICR-2,STL_0003_ICR.2_p1.corems,river,20210722,44.3244,-76.159,,,,,,,,,,,,,,,,3.79,NPOC,,,,,,,,,,,,,
STL_0003_ICR.3_p1.corems,16.8152205503226,22.4783953965519,8.40989588166065,0.191344008058844,0.106168194680327,0,364.019047605424,0.0191556691341261,0.187527915396815,6.67169485607606,-1.73820102558458,-2.03571322832375,67.802923813163,363.612569198291,0.283005251297174,-0.263260484672384,0.513921474115285,1.34154299375368,0.0127335738301922,0,67.802923813163,1152.81650294572,-7699.72033254453,-14.6841083804356,476.840117944412,0.0647334221214627,-142.220300250329,-2397.60835796187,-8368.14991929028,-24.1233129000601,465.356315202287,0.0566756087668785,STL,STL,STL_0003_ICR-3,STL_0003_ICR.3_p1.corems,river,20210722,44.3244,-76.159,,,,,,,,,,,,,,,,3.86,NPOC,,,,,,,,,,,,,
STL_0004_ICR.1_p08.corems,17.253472972988,22.3007854836035,9.14758326733767,0.165299873368416,0.0312336166162268,0,378.137812102263,0.0149790506522152,0.200229557292754,7.18573016787045,-1.96185309946721,-2.15838658945186,65.4177925929775,377.715561553297,0.301905842441531,-0.179571669929036,0.539465891918835,1.2948473004027,0.0108899968468825,0,65.4177925929775,1138.6311049955,-7754.16279087565,-6.84681894640588,478.063986105928,0.0651173831447862,-141.164297661827,-2440.45618549782,-8438.14888515049,-16.1807742648826,465.385970682738,0.0568965856940274,STL,STL,STL_0004_ICR-1,STL_0004_ICR.1_p08.corems,river,20210722,44.63438,-75.61223,,,,,,,,,,,,,,,,3.36,NPOC,,,,,,,,,,,,,
STL_0004_ICR.2_p08.corems,17.9087297770587,23.6256072736526,9.16796691542116,0.148590697220319,0.0412200002012414,0,387.747422561709,0.0148100016298551,0.192028158500245,7.17022148884251,-1.99774542657865,-2.18755612400021,67.1078013012358,387.314440923322,0.302704089296844,-0.238870221095987,0.522553849392317,1.31693933033496,0.00942450592628952,0,67.1078013012358,1215.59805405292,-8160.14773777556,-9.72884973648504,477.492165466247,0.0624881882216678,-141.922303302105,-2547.96367590517,-8871.38044996955,-18.8747922589325,465.389234867352,0.0546798844690479,STL,STL,STL_0004_ICR-2,STL_0004_ICR.2_p08.corems,river,20210722,44.63438,-75.61223,,,,,,,,,,,,,,,,3.05,NPOC,,,,,,,,,,,,,
STL_0004_ICR.3_p08.corems,17.499960832246,22.6255509834769,9.04708483926055,0.140983939315577,0.0540198295474962,0,380.203534034851,0.0187404556195178,0.206829226750382,7.25767731016534,-1.78940752909521,-1.98441129795829,66.0496356625482,379.77897637893,0.301871715607202,-0.201741602194675,0.528158619994363,1.29105118931543,0.00898213001928117,0,66.0496356625482,1169.25874827999,-7912.41986590037,-9.61189742615528,477.410147859194,0.0642158472056067,-141.541842481032,-2483.05111891555,-8608.13600929524,-19.1470530984108,465.333614426283,0.0561112559711709,STL,STL,STL_0004_ICR-3,STL_0004_ICR.3_p08.corems,river,20210722,44.63438,-75.61223,,,,,,,,,,,,,,,,2.68,NPOC,,,,,,,,,,,,,
STL_0005_ICR.1_p08.corems,17.952697381337,22.548101313689,9.49851328046636,0.13012831746538,0.0346730171570394,0,392.008306543046,0.019027490116744,0.220959728806466,7.74371088322517,-1.75480239724117,-1.91960373186359,64.6326708125647,391.570566457366,0.317448913368979,-0.15202353728297,0.537832304201665,1.25706226233156,0.00835871732206343,0,64.6326708125647,1170.65094942694,-8021.7133587594,-5.33041931252541,478.606343021039,0.0639089158715338,-140.962367779689,-2535.44260393112,-8735.17881162112,-14.8910819854693,465.351016536019,0.0557227635923558,STL,STL,STL_0005_ICR-1,STL_0005_ICR.1_p08.corems,river,20210722,44.3232,-76.1668,,,,,,,,,,,,,,,,2.31,NPOC,,,,,,,,,,,,,
STL_0005_ICR.2_p1.corems,17.4966380640489,22.3615516034345,9.27304796631428,0.167393688781478,0.0425907181092851,0,383.516261869024,0.0186483927985172,0.207575008470903,7.3995591067224,-1.87348885959186,-2.08347326648263,65.0100362221148,383.088006698031,0.308383757456365,-0.165264428846132,0.539843733663388,1.28132543594725,0.0106264491224376,0,65.0100362221148,1147.04793055708,-7838.21942915717,-6.68463078169178,478.190643746813,0.0644783106629702,-141.027342302365,-2472.23012215263,-8532.2910072707,-16.1698173094311,465.387628741947,0.0562966705282149,STL,STL,STL_0005_ICR-2,STL_0005_ICR.2_p1.corems,river,20210722,44.3232,-76.1668,,,,,,,,,,,,,,,,3.6,NPOC,,,,,,,,,,,,,
STL_0005_ICR.3_p08.corems,17.7202809836977,23.1627395173568,9.12171294805825,0.160060577590967,0.0243929716296202,0,383.902337699686,0.0176000169748912,0.198194651516276,7.2189415138147,-1.90277143424354,-2.08722498346413,66.6646493968993,383.473649196997,0.301292472084489,-0.223321031470149,0.524687657076791,1.30653012187944,0.0102858780060678,0,66.6646493968993,1193.6578027554,-8044.03333826745,-8.36538133330072,477.902994863448,0.0632142441216863,-141.675594690252,-2516.29960230364,-8746.6062266237,-17.4435727021625,465.417092327458,0.0552992721059786,STL,STL,STL_0005_ICR-3,STL_0005_ICR.3_p08.corems,river,20210722,44.3232,-76.1668,,,,,,,,,,,,,,,,3.26,NPOC,,,,,,,,,,,,,
STL_0006_ICR.1_p08.corems,17.5665234680208,23.3603966815672,9.2579855035728,0.178213040237516,0.0277762211416305,0,384.798479011905,0.0119810414993713,0.178725625678604,6.97543164735601,-2.2825538562168,-2.48854311759595,66.5167774481538,384.368790387691,0.301477607148881,-0.218132542040486,0.537280070441931,1.32985762975983,0.0113543070621579,0,66.5167774481538,1180.50703729729,-7965.00021447887,-8.3105454604891,477.489332259511,0.0636999719572032,-141.575993460984,-2492.70607156775,-8660.83981231099,-17.3952008904832,465.424648043148,0.0557690007481318,STL,STL,STL_0006_ICR-1,STL_0006_ICR.1_p08.corems,river,20210722,44.6006,-75.6606,,,,,,,,,,,,,,,,2.69,NPOC,,,,,,,,,,,,,
STL_0006_ICR.2_p1.corems,17.296375250312,22.5302125512723,9.10350546390016,0.189998075702903,0.0705899246837895,0,379.782994507184,0.0145919665165603,0.19544000700251,7.12626801252738,-1.97723745137275,-2.23782545175945,65.7746095195067,379.358909200129,0.302744427012137,-0.192091562087958,0.535663186515508,1.30762539726657,0.0121127706336163,0,65.7746095195067,1145.91421268319,-7788.16247840005,-9.15603673681341,477.890226639213,0.0645101626827459,-141.342653095783,-2448.91269238363,-8474.44833120301,-18.6385062123012,465.378832397683,0.0563595135436529,STL,STL,STL_0006_ICR-2,STL_0006_ICR.2_p1.corems,river,20210722,44.6006,-75.6606,,,,,,,,,,,,,,,,2.91,NPOC,,,,,,,,,,,,,
STL_0006_ICR.3_p08.corems,17.1214760094636,21.7313029226977,9.35267086522518,0.175305726340183,0.0389138173794504,0,379.645933002487,0.0140233028718645,0.205851501812806,7.34347741128482,-2.00919345394032,-2.22341299765995,63.7567608869993,379.221998576069,0.309272628699656,-0.121289855684184,0.555851494263663,1.27251275961139,0.011569688538392,0,63.7567608869993,1101.45817015699,-7600.74090793616,-5.673353750399,478.348316592274,0.0667917158344847,-140.492304229516,-2410.21315509677,-8279.36029746295,-15.4387957587479,465.387076936574,0.0582372508393646,STL,STL,STL_0006_ICR-3,STL_0006_ICR.3_p08.corems,river,20210722,44.6006,-75.6606,,,,,,,,,,,,,,,,,NPOC,,,,,,,,,,,,,
STL_0007_ICR.1_p08.corems,17.2234212480689,22.3348052066902,8.93707662076646,0.140769163169675,0.060967771554715,0,375.051598660701,0.0185607970287631,0.206795294000696,7.12640322630863,-1.81067339445784,-2.01241032918223,66.1674502834733,374.632794954266,0.298028135640696,-0.205875448542924,0.528261595558686,1.29722179891967,0.00911535254244739,0,66.1674502834733,1150.1899558359,-7785.42882108691,-10.3346310849128,477.387385291613,0.0648475308856571,-141.612458020479,-2443.80663380139,-8470.38232337316,-19.9265374225308,465.342265615844,0.0566627358170055,STL,STL,STL_0007_ICR-1,STL_0007_ICR.1_p08.corems,river,20210722,44.484,-75.8268,,,,,,,,,,,,,,,,2.86,NPOC,,,,,,,,,,,,,
STL_0007_ICR.2_p1.corems,17.5845817381545,22.3239227970794,9.41157049431032,0.14846521146067,0.0325471887923114,0,386.163149410619,0.0178420366162617,0.209928002546237,7.49685294534518,-1.91471754896516,-2.09572994921814,64.6679782319693,385.731938329644,0.312116236058225,-0.153262394104185,0.544112654678148,1.27392153491471,0.00960486138771925,0,64.6679782319693,1145.57359501074,-7853.68114097382,-5.82813352462613,478.178740088894,0.0643471934512464,-140.91321052276,-2482.12680565962,-8551.6213946874,-15.3707054383427,465.367466109517,0.0561698686465727,STL,STL,STL_0007_ICR-2,STL_0007_ICR.2_p1.corems,river,20210722,44.484,-75.8268,,,,,,,,,,,,,,,,3.67,NPOC,,,,,,,,,,,,,
STL_0007_ICR.3_p08.corems,17.1531007493547,22.0643410880077,8.81001596846709,0.139684016583086,0.0835304195731861,0,372.609027082338,0.0193327225159009,0.211365959347225,7.19077221364242,-1.6192437548247,-1.84245819098098,66.2025225511497,372.192953490096,0.297401744147472,-0.207106054426307,0.522377495476778,1.2886910729045,0.00889202163121539,0,66.2025225511497,1144.29056865816,-7749.66372547584,-10.7283802192946,477.58869463259,0.0646826274468908,-141.688951558261,-2434.27715039617,-8432.75247385313,-20.4181504243678,465.321524899081,0.0564757009235171,STL,STL,STL_0007_ICR-3,STL_0007_ICR.3_p08.corems,river,20210722,44.484,-75.8268,,,,,,,,,,,,,,,,3.05,NPOC,,,,,,,,,,,,,
STL_0008_ICR.1_p08.corems,17.4249671956548,22.8849999570648,8.84534789702319,0.183760568462646,0.0493564583336226,0,376.78823106647,0.0196486574283074,0.197197121338778,7.07434750135373,-1.77100039566947,-2.00411742246573,67.0025790313401,376.367487570954,0.294739711492201,-0.235178211625968,0.519355939476216,1.31524866114566,0.0116797739347832,0,67.0025790313401,1180.23834381544,-7931.37844094621,-10.9793368605266,477.572110019966,0.0637237182881052,-141.82249845202,-2476.92637600486,-8622.20288998887,-20.2315198568941,465.476876624867,0.0557515989696588,STL,STL,STL_0008_ICR-1,STL_0008_ICR.1_p08.corems,lake,20210722,44.2132,-76.5457,,,,,,,,,,,,,,,,4,NPOC,,,,,,,,,,,,,
STL_0008_ICR.2_p08.corems,17.4231451348585,21.9360256142581,9.42083993667036,0.155049925378554,0.0269419177038708,0,383.896235729502,0.0159447490619581,0.213548391470244,7.53265729041866,-1.88818264625173,-2.07017448933415,64.105605350864,383.467554662835,0.312491878274219,-0.133530012311016,0.548158598072853,1.26315133080918,0.0100775315880984,0,64.105605350864,1124.01204731912,-7745.06508046031,-4.54319454262116,478.817501525665,0.0652662485570731,-140.657372167925,-2454.3712201847,-8436.06828466257,-14.1054025044801,465.388450921817,0.0569046545343895,STL,STL,STL_0008_ICR-2,STL_0008_ICR.2_p08.corems,lake,20210722,44.2132,-76.5457,,,,,,,,,,,,,,,,3.25,NPOC,,,,,,,,,,,,,
